站代號,類別,站名,縣市,鄉鎮區,地址,電話,服務中心,營業中,國道高速公路,無鉛92,無鉛95,無鉛98,酒精汽油,煤油,超柴,會員卡,刷卡自助,自助柴油站,電子發票,悠遊卡,一卡通,HappyCash,經度,緯度,營業時間,洗車類別,etag儲值時間,保養間時間
II6212B50,加盟站,台糖太康,台南市,柳營區,太康里200號,(06)6226213,D4316,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,120.334969,23.283217,06:30-22:30,,,
II6212B51,加盟站,台糖大埔美,嘉義縣,大林鎮,過溪里過溪507號,(05)2952411,D4316,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,120.50707,23.602101000000000,06:30-21:30,,,
II6212B52,加盟站,吉克(後壁),台南市,後壁區,嘉民里上茄苳146號之48,(06)6881297,D4316,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.377841,23.389452000000000,00:00-24:00,,,
II6212B53,加盟站,南亞,嘉義縣,太保市,南新里北港路二段109號,(05)2376388,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.380082,23.496805000000000,06:00-22:00,,,
II6212B54,加盟站,蓮因,台南市,白河區,永安里富民路769號,(06)6855659,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.41238800000000,23.355662000000000,00:00-24:00,,,
II6212B55,加盟站,中興路(嘉義市),嘉義市,西區,西區中興路591號一樓,(05)2363376,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.428309,23.476522000000000,00:00-24:00,,,
II6212B61,加盟站,台糖北港,雲林縣,北港鎮,北港鎮華南路66號,(05)7730233,D4316,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,120.29959000000000,23.569514000000000,00:00-24:00,,,
II6212B62,加盟站,山隆大林,嘉義縣,大林鎮,三和里林子頭1-8號,(05)2951325,D4316,TRUE,0,1,1,1,0,0,1,0,1,0,1,0,0,0,120.493471,23.603935,06:00-22:00,,,
II6212B65,加盟站,民雄(雙福山),嘉義縣,民雄鄉,雙福村建國路二段18號,(05)2206863,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.437276,23.531358000000000,06:00-22:00,,,
II6212B67,加盟站,台糖大林,嘉義縣,大林鎮,平林里民生路68號,(05)2652111,D4316,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,120.460426,23.596819,06:30-21:30,,,
II6212B69,加盟站,山隆林內,雲林縣,林內鄉,九芎村大埔路3-5唬,(05)5890850,D4316,TRUE,0,1,1,1,0,0,1,0,1,0,1,0,0,0,120.597195,23.734799000000000,06:00-23:00,,,
II6212B70,加盟站,湖子內路,嘉義市,西區,湖子內路100號,(05)2833366,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.442261,23.453137000000000,00:00-24:00,,,
II6212B71,加盟站,南亞民雄,嘉義縣,民雄鄉,福興村牛稠溪590號,(05)2133879,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.431414,23.513395000000000,00:00-24:00,,,
II6212B76,加盟站,四湖(東站),雲林縣,四湖鄉,四湖村中正路353號,(05)7876859,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.22557500000000,23.636096000000000,00:00-24:00,,,
II6212B78,加盟站,品強,雲林縣,麥寮鄉,麥津村豐安路8號,(05)6932299,D4316,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.246059,23.750716000000000,06:00-23:00,,,
II6212B79,加盟站,日升,雲林縣,斗六市,溝埧里仁義路182號,(05)5222218,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.53680200000000,23.672839,00:00-24:00,,,
II6212B81,加盟站,西螺服務區北上,雲林縣,西螺鎮,振興里高速公路加油站2-2號,(05)5882005,D4316,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.475219,23.792357000000000,00:00-24:00,,,
II6212B82,加盟站,上井,嘉義縣,民雄鄉,大崎村正大路三段2002號,(05)2202200,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.470495,23.524662000000000,00:00-24:00,,,
II6212B92,加盟站,白河中山,台南市,白河區,中山路1之62號,(06)6831012,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.41204500000000,23.345339000000000,06:00-21:40,,,
II6212B96,加盟站,佳得美黑松,雲林縣,斗六市,八德里文化路567號,(05)5326779,D4316,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.56187800000000,23.714622000000000,07:00-20:00,,,
II6212B97,加盟站,佳得美斗六,雲林縣,斗六市,大學路二段245號,(05)5326779,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.54869000000000,23.700307000000000,00:00-24:00,,,
II6212B98,加盟站,佳得美石榴,雲林縣,斗六市,榴中里石榴路230號,(05)5326779,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.58910300000000,23.72719,00:00-24:00,,,
II6212B99,加盟站,東誠,台南市,東山區,東山里242之15號,(06)6805218,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.406493,23.328776000000000,06:00-21:00,,,
II6212C01,加盟站,嘉峰,嘉義市,東區,大雅路2段497號,(05)2789508,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.470753,23.477723000000000,00:00-24:00,,,
II6212C03,加盟站,柳營交流道,台南市,柳營區,果毅里60-12號,(06)6233838,D4316,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.372686,23.259745000000000,07:00-21:00,,,
II6212C04,加盟站,嘉盈,嘉義縣,中埔鄉,金蘭村頂山門6之31號,(05)2391042,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.49894,23.445156000000000,00:00-24:00,,,
II6212C06,加盟站,吳鳳廟,嘉義縣,中埔鄉,社口村檨仔林110號,(05)2031989,D4316,TRUE,0,1,1,0,0,0,1,1,0,0,0,0,0,0,120.539474,23.443010000000000,06:00-22:00,,,
II6212C07,加盟站,快速交流道,嘉義縣,水上鄉,內溪村中義路998號,(05)2306899,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.436026,23.435661,00:00-24:00,,,
II6212C10,加盟站,亞柏虎尾,雲林縣,虎尾鎮,德興里林森路一段530號,(05)6311266,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.43266,23.708984000000000,06:30-22:30,,,
II6212C23,加盟站,灣橋,嘉義縣,竹崎鄉,灣橋村埤堂1號,(05)2791918,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.498109,23.494633,06:00-22:00,,,
II6212C24,加盟站,佳昌,台南市,後壁區,頂安里頂寮54之30號,(06)6337716,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.35251700000000,23.338976000000000,06:00-22:00,,,
II6212C26,加盟站,忠義,嘉義縣,中埔鄉,和美村大義路606號,(05)2398208,D4316,TRUE,0,1,1,0,0,0,1,1,0,0,0,0,0,0,120.47173000000000,23.459729000000000,06:30-21:50,,,
II6212C28,加盟站,信泰,嘉義縣,中埔鄉,義仁村10鄰樹頭埔1-6號,(05)2031731,D4316,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.515535,23.442469000000000,07:00-22:00,,,
II6212C30,加盟站,吉克柳營,台南市,柳營區,光福里025鄰柳營132之38號,(06)6222139,D4316,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.31557100000000,23.270839000000000,07:00-21:00,,,
II6212C31,加盟站,台糖嘉保,嘉義市,西區,大溪里13鄰高鐵大道366號,(05)2382331,D4316,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,120.41409400000000,23.484257000000000,06:00-22:00,,,
II6212C33,加盟站,鴻海,雲林縣,斗南鎮,東明里新庄50號,(05)5966388,D4316,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.494919,23.685020000000000,07:00-21:00,,,
II6212C34,加盟站,國鈞,雲林縣,崙背鄉,東明村南昌路399號,(05)6967955,D4316,TRUE,0,1,1,0,0,0,1,0,0,0,1,0,0,0,120.359084,23.766026,07:00-21:00,,,
II6212C36,加盟站,台糖光明,雲林縣,虎尾鎮,光明路105號,(05)6326132,D4316,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,120.449062,23.707783000000000,06:30-22:30,,,
II6212C38,加盟站,台糖綠揚,雲林縣,斗六市,仁義路110號,(05)5223817,D4316,TRUE,0,1,1,1,0,0,1,0,1,0,1,0,0,0,120.53775400000000,23.675118000000000,06:00-22:00,,,
II6212C39,加盟站,佳得美雲林,雲林縣,斗南鎮,東明里雲林路三段707號,(05)5326779,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.49817300000000,23.686250000000000,07:00-23:00,,,
II6212C41,加盟站,平和橋,雲林縣,虎尾鎮,平和里平和24之80號,(05)6325884,D4316,TRUE,0,1,1,0,0,0,1,1,1,0,1,0,0,0,120.460748,23.697856000000000,06:00-23:00,,,
II6212C43,加盟站,台林,嘉義市,東區,後湖里台林街393號一樓,(05)2772757,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.456827,23.501309000000000,06:00-22:00,,,
II6212C46,加盟站,磐石,嘉義市,西區,新民路191號,(05)2360899,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.433556,23.454162,06:30-22:00,,,
II6212C47,加盟站,大通,雲林縣,西螺鎮,河南里埔心路250號,(05)5866538,D4316,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.439982,23.797918000000000,06:30-21:00,,,
II6212C48,加盟站,金泉,雲林縣,虎尾鎮,安溪里4鄰林森路一段96號,(05)6337296,D4316,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.440951,23.717687000000000,06:30-23:30,,,
II6212C49,加盟站,嘉交,嘉義市,西區,北港路1158號,(05)2373211,D4316,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.403762,23.490151000000000,00:00-24:00,,,
II6212C50,加盟站,阿里山隙頂,嘉義縣,番路鄉,公田村隙頂56-5號,(05)2586018,D4316,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.65942700000000,23.428901,06:00-22:00,,,
II6212C51,加盟站,中山高嘉義竹村,嘉義市,西區,竹村里北港路1335之30號,(05)2384033,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,1,0,120.398269,23.492276,00:00-24:00,,,
II6212C52,加盟站,李斯特,雲林縣,虎尾鎮,興南里竹圍60號,(05)6324281,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.460655,23.697178000000000,00:00-24:00,,,
II6212C53,加盟站,水上交流道東中油,嘉義縣,水上鄉,大堀村江竹仔腳3-8號,(05)2684714,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.37916270000000,23.4415595,06:30-22:30,,,
II6212C55,加盟站,聚寶,雲林縣,麥寮鄉,施厝村仁德東路145號,(05)6910697,D4316,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.28859800000000,23.794577,06:15-22:15,,,
II6212C57,加盟站,山隆嘉豐,台南市,新營區,復興路770號,(06)6528797,D4316,TRUE,0,1,1,1,0,0,1,0,1,0,1,0,0,0,120.2860699,23.308933500000000,00:00-24:00,,,
II6212C58,加盟站,明華,嘉義縣,大林鎮,明華里忠孝路343號,(05)2658360,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.44719190000000,23.6039806,00:00-24:00,,,
II6212C59,加盟站,東和,雲林縣,古坑鄉,東和村廣濟路122號,(05)5264966,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.5695657,23.678439300000000,07:00-21:00,,,
II6212C60,加盟站,嘉滿,嘉義市,西區,北湖里世賢路1段1062號,(05)2377533,D4316,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.42305400000000,23.485660000000000,00:00-24:00,,,
II6212C61,加盟站,天佑,雲林縣,北港鎮,新德路120號,(05)7832996,D4316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.30621000000000,23.588049000000000,06:00-23:00,,,
KK6212A01,加盟站,石門,新北市,石門區,中央路1-15號,(02)26382721,D2002,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.561305,25.291104000000000,06:30-22:30,,,
KK6212A02,加盟站,泉益,基隆市,安樂區,麥金路120號,(02)24313103,D2002,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.725866,25.117622000000000,00:00-24:00,,,
KK6212A05,加盟站,北基基金,新北市,萬里區,大鵬里萬里加投19-5號,(02)24983603,D2002,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.649826,25.209412,00:00-24:00,,,
KK6212A08,加盟站,濱海西,新北市,貢寮區,福連街35號,(02)24992111,D2002,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.988629,25.010545,08:00-17:00,,,
KK6212A09,加盟站,濱海東,新北市,貢寮區,福連街36號,(02)24992111,D2002,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.988973,25.010750000000000,07:00-23:00,,,
KK6212A10,加盟站,瑞泉,新北市,瑞芳區,(魚桀)魚坑路1號,(02)24960890,D2002,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.79473400000000,25.110387000000000,00:00-24:00,,,
KK6212A11,加盟站,林長,新北市,瑞芳區,瑞濱路32之6號,(02)24966888,D2002,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.82349500000000,25.121143,00:00-24:00,,,
KK6212A12,加盟站,北海,新北市,三芝區,北海路2段167號,(02)26366767,D2002,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.502712,25.261710000000000,07:00-19:00,,,
KK6212A13,加盟站,南海,新北市,三芝區,北海路2段168號,(02)26366868,D2002,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.502675,25.261151000000000,06:00-21:00,,,
KK6212A14,加盟站,金農,新北市,金山區,美田里環金路462號,(02)24985474,D2002,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.630347,25.224753,06:00-22:00,,,
KK6212A28,加盟站,平安,新北市,汐止區,大同路三段575號,(02)86486686,D2002,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.68296000000000,25.072939000000000,00:00-24:00,,,
KK6212A35,加盟站,北基中和路,基隆市,中山區,中和路18號,(02)24362770,D2002,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.722297,25.144793,00:00-24:00,,,
KK6212A36,加盟站,北基基隆,基隆市,中山區,復興路199號,(02)24365548,D2002,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.725972,25.146620000000000,00:00-24:00,,,
KK6212A37,加盟站,深澳,基隆市,信義區,孝深里孝東路63號,(02)24659668,D2002,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.779293,25.128651000000000,00:00-24:00,,,
KK6212A43,加盟站,大嘉好,新北市,三芝區,錫板里4鄰海尾14之32號,(02)26364295,D2002,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.477692,25.259802000000000,00:00-24:00,,,
KK6212A45,加盟站,瑞隆,新北市,瑞芳區,(魚桀)魚坑路356號,(02)24966190,D2002,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.785433,25.102939000000000,06:00-18:00,,,
KK6212A46,加盟站,台莊基隆,基隆市,中山區,文化路48號,(02)24263646,D2002,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.736232,25.152578000000000,00:00-24:00,,,
KK6212A47,加盟站,百福,基隆市,七堵區,堵南里堵南街46-3號,(02)24519501,D2002,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.684786,25.082742,00:00-24:00,,,
KK6212A48,加盟站,北基五堵交流道,基隆市,七堵區,明德三路102號,(02)2451)8513,D2002,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.68346,25.075535000000000,00:00-24:00,,,
KK6212A49,加盟站,亮漢八堵,基隆市,暖暖區,八堵路165-7號,(02)2455)1468,D2002,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.726613,25.105983000000000,00:00-24:00,,,
KK6212A50,加盟站,泉益大武崙,基隆市,安樂區,武訓街72號,(02)24328766,D2002,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.699804,25.148646000000000,00:00-24:00,,,
LL6212A02,加盟站,豐富,宜蘭縣,礁溪鄉,礁溪路三段266號,(03)9887885,D611B,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.76744100000000,24.811596100000000,00:00-24:00,,,
LL6212A03,加盟站,長宏,宜蘭縣,冬山鄉,廣興路1號,(039)511577,D611B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.7537092,24.671315700000000,06:30-22:30,,,
LL6212A06,加盟站,金面,宜蘭縣,頭城鎮,青雲路一段420號,(03)9776509,D611B,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.7987519,24.840215700000000,00:00-24:00,,,
LL6212A07,加盟站,新城,宜蘭縣,冬山鄉,東城村冬山路1段420號,(03)9593701,D611B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.8031969,24.624456000000000,00:00-24:00,,,
LL6212A09,加盟站,新馬,宜蘭縣,蘇澳鎮,蘇濱路二段566號,(03)9905601,D611B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.833375,24.627137000000000,00:00-24:00,,,
LL6212A10,加盟站,東澳,宜蘭縣,蘇澳鎮,蘇花路三段210號,(03)9986309,D611B,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.8333461,24.520487600000000,06:00-19:00,,,
LL6212A14,加盟站,五結,宜蘭縣,五結鄉,五結路3段565號,(03)9600832,D611B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.78021560000000,24.6823932,07:00-22:30,,,
LL6212A17,加盟站,府城,宜蘭縣,宜蘭市,中山路1段145號,(03)9251779,D611B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.76852100000000,24.724123000000000,07:00-23:00,,,
LL6212A20,加盟站,金湧,宜蘭縣,宜蘭市,環市東路2段568號,(03)9387338,D611B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.771834,24.750359700000000,00:00-24:00,,,
LL6212A21,加盟站,玉田,宜蘭縣,壯圍鄉,美城村美功路二段150號,(03)9302957,D611B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.7837062,24.7832732,06:30-22:30,,,
LL6212A22,加盟站,純精,宜蘭縣,羅東鎮,純精路一段177號,(03)9613650,D611B,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.7636138,24.6722006,06:30-22:30,,,
LL6212A23,加盟站,上德,宜蘭縣,宜蘭市,中山路一段340號,(03)9251068,D611B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.7657531,24.730135600000000,07:00-23:00,,,
LL6212A24,加盟站,金泉,宜蘭縣,礁溪鄉,礁溪路七段105號,(03)9880029,D611B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.7868697,24.8371748,00:00-24:00,,,
LL6212A25,加盟站,廣進,宜蘭縣,宜蘭市,中山路1段116號,(03)9252958,D611B,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.7685764,24.724313000000000,00:00-24:00,,,
LL6212A26,加盟站,信宜,宜蘭縣,礁溪鄉,礁溪路三段38號,(03)9280567,D611B,TRUE,0,1,1,1,0,0,1,1,1,1,1,0,0,0,121.765367,24.802044000000000,06:00-23:30,,,
LL6212A29,加盟站,東寶,宜蘭縣,五結鄉,光榮北路8號,(03)9603995,D611B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.7780295,24.6821801,00:00-24:00,,,
LL6212A30,加盟站,億昌,宜蘭縣,三星鄉,大洲路262號,(03)9559618,D611B,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.7259001,24.698219000000000,06:00-22:00,,,
LL6212A32,加盟站,新禾,宜蘭縣,宜蘭市,中山路五段580號,(03)9280015,D611B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.7606624,24.7821213,00:00-24:00,,,
LL6212A33,加盟站,南興,宜蘭縣,南澳鄉,蘇花路二段45號,(03)9982383,D611B,TRUE,0,1,1,0,0,0,1,1,0,0,0,0,0,0,121.7906866,24.4618976,00:00-24:00,,,
LL6212A34,加盟站,龍潭,宜蘭縣,宜蘭市,大坡路二段63號,(03)9280506,D611B,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.74542700000000,24.775513100000000,06:30-21:30,,,
LL6212A35,加盟站,吳沙,宜蘭縣,宜蘭市,中山路五段308號,(03)9280778,D611B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.75887110000000,24.775058600000000,06:30-22:30,,,
LL6212A36,加盟站,南聖湖,宜蘭縣,蘇澳鎮,中山路二段399號,(03)9961111,D611B,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.8189124,24.615091700000000,00:00-24:00,,,
LL6212A37,加盟站,功勞,宜蘭縣,壯圍鄉,美功路一段87號,(03)9306358,D611B,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.78172120000000,24.770440700000000,00:00-24:00,,,
LL6212A38,加盟站,大埔,宜蘭縣,三星鄉,三星路一段435號,(03)9899521,D611B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.717647,24.669902,00:00-24:00,,,
LL6212A39,加盟站,山隆龍德,宜蘭縣,蘇澳鎮,自強路1之1號,(03)9909633,D611B,TRUE,0,1,1,0,0,0,1,0,1,0,1,0,0,0,121.831598,24.634281000000000,00:00-24:00,,,
LL6212A41,加盟站,蘭陽,宜蘭縣,宜蘭市,宜興路三段188號,(03)9286346,D611B,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.758707,24.771714000000000,00:00-24:00,,,
LL6212A42,加盟站,山隆復興,宜蘭縣,羅東鎮,竹林里純精路3段259號,(03)9544677,D611B,TRUE,0,1,1,0,0,0,1,0,1,0,1,0,0,0,121.767011,24.686504000000000,00:00-24:00,,,
LL6212A44,加盟站,同樂,宜蘭縣,員山鄉,永同路一段193之1號,(03)9223452,D611B,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.7275964,24.763545500000000,07:00-21:00,,,
LL6212A45,加盟站,中森,宜蘭縣,宜蘭市,中山路5段501號,(03)9280728,D611B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.7592289,24.7796895,00:00-24:00,,,
LL6212A47,加盟站,蘇澳交流道,宜蘭縣,蘇澳鎮,海山西路501號,(03)9903398,D611B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.82690580000000,24.616345600000000,00:00-00:24,,,
LL6212A48,加盟站,大佳,宜蘭縣,蘇澳鎮,海山西路300號,(039)907399,D611B,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.8309668,24.614013100000000,07:00-23:00,,,
LL6212A49,加盟站,山隆福興,宜蘭縣,五結鄉,福興村五結路三段252號,(03)9605494,D611B,TRUE,0,1,1,1,0,0,1,0,1,0,1,0,0,0,121.7885734,24.683395400000000,06:30-23:30,,,
LL6212W03,加盟站,漁友漁船,宜蘭縣,蘇澳鎮,跨港路152號,(03)9962828,D611B,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.870178,24.586309,00:00-24:00,,,
MM6212A01,加盟站,文澳,澎湖縣,馬公市,東文里15鄰東文澳179號之71,(06)9216188,D5502,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,119.58828700000000,23.564197,06:00-23:00,,,
MM6212A03,加盟站,澎大,澎湖縣,馬公市,鎖港里6鄰鎖管港425號,(06)9950898,D5502,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,119.59937600000000,23.529376000000000,06:00-21:30,,,
MM6212A05,加盟站,大家,澎湖縣,馬公市,西文里12鄰西文澳101號之16,(06)9219757,D5502,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,119.58327300000000,23.569529000000000,06:30-22:30,,,
MM6212A06,加盟站,泰永,澎湖縣,馬公市,石泉里13鄰石泉1號之12,(06)9218866,D5502,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,119.594097,23.561749000000000,06:00-23:00,,,
MM6212A07,加盟站,北辰,澎湖縣,馬公市,陽明里26鄰中華路69號1樓,(06)9278877,D5502,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,119.571483,23.570497,06:00-23:00,,,
MM6212A09,加盟站,文東,澎湖縣,馬公市,西文里11鄰西文澳97號之87,(06)9212989,D5502,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,119.593948,23.56925,06:00-23:00,,,
NN6212A01,加盟站,永昇,台南市,東區,中華東路一段8號,(06)2354695,D5016,TRUE,0,1,1,0,0,0,0,1,0,0,1,0,0,0,120.23450100000000,22.997990000000000,00:00-24:00,,,
NN6212A13,加盟站,加州,台南市,安南區,長和路一段95號,(06)3567656,D5016,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.236542,23.054105,06:00-21:00,,,
NN6212A15,加盟站,再傳,台南市,南化區,玉山里55-3號,(06)5772787,D5016,TRUE,0,0,1,0,0,0,1,1,0,0,0,0,0,0,120.519165,23.075339,06:30-18:30,,,
NN6212A20,加盟站,嘉仁,台南市,仁德區,中山路824號,(06)2490866,D5016,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.2438945,22.9740182,00:00-24:00,,,
NN6212A21,加盟站,大德,台南市,仁德區,三甲里三甲子57-10號,(06)2660797,D5016,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.243757,22.928269,06:30-22:00,,,
NN6212A26,加盟站,土城,台南市,安南區,安明路4段826號,(06)2571319,D5016,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.134643,23.068605000000000,07:00-22:00,,,
NN6212A30,加盟站,五洲,台南市,善化區,胡厝里興農路706號,(06)5819249,D5016,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.265145,23.129922000000000,06:30-22:00,,,
NN6212A31,加盟站,永新,台南市,永康區,新樹里中山北路768號,(06)2336911,D5016,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.28111,23.031834,00:00-24:00,,,
NN6212A39,加盟站,永樺,台南市,安南區,安明路三段999號,(06)2842136,D5016,TRUE,0,1,1,0,0,0,1,1,0,0,0,0,0,0,120.13969900000000,23.053937000000000,00:00-24:00,,,
NN6212A41,加盟站,麻新,台南市,麻豆區,小埤里苓子林30號,(06)5700308,D5016,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.22907500000000,23.179718000000000,00:00-24:00,,,
NN6212A53,加盟站,北安,台南市,安南區,北安路二段363號,(06)2471796,D5016,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.203188,23.036083000000000,06:00-23:00,,,
NN6212A54,加盟站,佳億,台南市,學甲區,平和里西平寮12號,(06)7821291,D5016,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.210493,23.264708000000000,06:30-23:00,,,
NN6212A55,加盟站,保來,高雄市,六龜區,寶來里寶建路4號,(07)6881565,D5016,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.682733,23.097615000000000,06:00-21:00,,,
